-13.40431,5.66026
25.91551,2.69661
10.20505,0.80260
-6.48167,1.79887
-7.35367,0.89290
-28.12124,3.92142
-21.78845,3.18195
-3.07165,0.78740
-24.88653,5.64147
-4.32636,0.66102
-108.11001,12.08351
72.59485,15.53327
-32.63796,5.57456
-19.16714,2.13749
7.33960,1.31071
-29.50410,8.07437
3.01058,1.87858
-23.23929,5.52511
1.15066,0.25128
-32.88835,2.70361
-10.74752,1.35270
23.82768,5.99169
-47.62062,8.11046
-6.78980,2.19048
20.92610,2.52247
-5.56188,2.29675
4.63556,1.62447
